Protein_ID,Source,Num_Pockets,Top_Score,Top_Probability,Center_X,Center_Y,Center_Z,Surf_Atoms,Score_Sim,Size_Sim,TM_Score,Rank_Score
clean_3ENE,pdb,19,27.5,0.921,43.283,-2.177,19.534,77.0,0.9191176470615268,0.986842105263331,0.29235,0.6757477399386385
clean_7UHF,pdb,71,30.91,0.937,140.128,155.592,153.555,82.0,0.9669117647069883,0.9210526315799862,0.27285,0.6757276160993964
clean_6C1S,pdb,12,30.17,0.934,23.953,46.694,34.079,88.0,0.9916443850270172,0.8421052631599724,0.28231,0.6756634033214007
clean_8GDS,pdb,26,28.06,0.923,-24.334,23.483,-63.303,75.0,0.9378342246010081,0.986842105263331,0.27966,0.6750150554465347
clean_6RLL,pdb,10,32.78,0.944,-27.625,-105.888,-34.772,88.0,0.9044117647090771,0.8421052631599724,0.31649,0.6748888792578126
clean_6KZP,pdb,35,33.37,0.946,170.706,179.184,184.111,81.0,0.8846925133728379,0.9342105263166551,0.30153,0.6747715553062331
clean_7ZUQ,pdb,17,30.04,0.933,22.714,-105.909,-33.484,92.0,0.9959893048129683,0.7894736842132964,0.29167,0.6747132293839233
clean_7S2Y,pdb,60,29.88,0.933,-16.469,-17.399,13.079,61.0,0.9986631016043227,0.8026315789499654,0.28641,0.674459778215861
clean_8SAI,pdb,19,43.71,0.97,126.337,128.94,144.618,105.0,0.5391042780902706,0.6184210526365997,0.5338,0.6741829608817141
clean_5K1V,pdb,31,30.82,0.936,18.855,1.049,3.682,82.0,0.969919786097262,0.9210526315799862,0.26816,0.6741532203774511
clean_4RWF,pdb,11,32.77,0.944,-22.828,3.536,-11.582,75.0,0.9047459893079964,0.986842105263331,0.27812,0.6740814083879324
Q9BXP2,alphafold,20,29.3,0.895,38.059,6.875,-15.732,80.0,0.9792780748670027,0.9473684210533241,0.28732,0.674020457078733
clean_7U30,pdb,10,27.21,0.919,20.673,-43.681,-8.143,84.0,0.9094251336928668,0.8947368421066482,0.31692,0.6738267109492382
clean_8KCS,pdb,28,28.88,0.928,200.984,155.948,155.13,85.0,0.9652406417123915,0.8815789473699792,0.28524,0.6737020230794761
clean_6RLQ,pdb,13,27.02,0.918,-29.763,-44.066,-8.616,82.0,0.9030748663133998,0.9210526315799862,0.31353,0.6735322364206785
clean_6RTI,pdb,9,29.38,0.931,131.002,7.518,28.201,74.0,0.9819518716583572,0.9736842105266621,0.25066,0.6733227953843377
clean_7ZXS,pdb,56,32.97,0.945,19.412,-62.644,-101.1,81.0,0.8980614973296104,0.9342105263166551,0.29187,0.6732813520975877
clean_8I5Y,pdb,51,32.67,0.944,137.797,138.273,123.755,63.0,0.9080882352971895,0.8289473684233033,0.31375,0.6732123839017683
clean_6JEH,pdb,24,27.95,0.923,-4.602,-46.765,35.258,82.0,0.9341577540128957,0.9210526315799862,0.29332,0.6731648139605778
clean_8WE9,pdb,67,28.47,0.925,150.778,167.316,148.088,80.0,0.9515374331566999,0.9473684210533241,0.27643,0.6731163287366725
clean_4TO4,pdb,51,31.67,0.94,6.632,5.745,31.744,67.0,0.9415106951891207,0.8815789473699792,0.28657,0.673088033774822
clean_6U7E,pdb,31,32.25,0.942,-22.7,-12.293,-40.775,78.0,0.9221256684518007,0.9736842105266621,0.27062,0.6726415547430263
clean_7W9T,pdb,48,29.19,0.929,141.465,140.019,125.933,58.0,0.9756016042788903,0.7631578947399584,0.3062,0.672616110329774
clean_4WWP,pdb,15,30.84,0.936,23.175,-1.163,32.318,89.0,0.9692513368994234,0.8289473684233033,0.28763,0.6725970042222149
clean_5C9Z,pdb,14,29.22,0.93,21.21,-44.268,-8.128,91.0,0.9766042780756482,0.8026315789499654,0.29469,0.6724600135101262
clean_4ZWC,pdb,16,34.64,0.951,-73.903,74.395,-32.956,80.0,0.8422459893100854,0.9473684210533241,0.30965,0.6723460399673494
clean_7S1S,pdb,11,28.09,0.923,-30.317,-44.32,-9.029,84.0,0.9388368983977661,0.8947368421066482,0.29506,0.672165063890218
Q7L7X3,alphafold,11,31.17,0.908,27.487,5.98,-16.989,83.0,0.9582219251350862,0.9078947368433172,0.29282,0.671961858711349
Q14940,alphafold,13,29.42,0.896,-2.541,7.382,0.846,66.0,0.9832887700540345,0.8684210526333103,0.29833,0.6716318592741379
clean_6GJO,pdb,17,29.89,0.933,0.542,9.683,9.121,84.0,0.998997326203242,0.8947368421066482,0.25614,0.6716291494513132
clean_5G2N,pdb,13,30.2,0.934,43.929,-2.187,19.443,88.0,0.9906417112302593,0.8421052631599724,0.27219,0.6714148685620491
clean_7L1G,pdb,12,29.53,0.931,23.041,-106.734,-34.013,94.0,0.9869652406421469,0.7631578947399584,0.29586,0.6713528376024253
clean_8QXN,pdb,61,31.8,0.94,162.927,163.451,136.912,77.0,0.9371657754031696,0.986842105263331,0.25805,0.6713373656069671
clean_2QLR,pdb,19,29.78,0.933,29.078,6.062,52.747,75.0,0.9953208556151296,0.986842105263331,0.23406,0.671272381649359
clean_6LN7,pdb,19,33.96,0.948,90.136,113.836,145.366,94.0,0.8649732620365985,0.7631578947399584,0.34379,0.6712264418813155
clean_6IDF,pdb,33,27.54,0.921,201.916,160.848,155.66,74.0,0.920454545457204,0.9736842105266621,0.28271,0.670843330144107
Q8IZH2,alphafold,29,31.07,0.907,3.377,8.552,-10.689,83.0,0.9615641711242793,0.9078947368433172,0.28909,0.6708383079091876
clean_4QG4,pdb,60,28.07,0.923,16.268,1.22,12.823,81.0,0.9381684491999275,0.9342105263166551,0.2821,0.670794742471651
clean_3OE0,pdb,11,15.22,0.749,60.815,28.603,12.28,62.0,0.5086898395886132,0.8157894736866343,0.65661,0.670660915286386
clean_5MHP,pdb,13,32.05,0.941,99.293,1.082,27.089,82.0,0.9288101604301869,0.9210526315799862,0.2761,0.670607295244036
O43379,alphafold,20,35.45,0.932,2.9,10.332,-16.925,78.0,0.8151737967976211,0.9736842105266621,0.32479,0.6699191804121905
clean_2A5U,pdb,15,27.75,0.922,41.887,-0.902,21.377,81.0,0.9274732620345095,0.9342105263166551,0.28558,0.6697477050385675
clean_1HE8,pdb,14,29.55,0.932,78.734,55.791,71.524,90.0,0.9876336898399855,0.8157894736866343,0.27753,0.6697176853366605
O60266,alphafold,30,29.34,0.895,21.322,3.83,-23.202,52.0,0.9806149732626799,0.6842105263199446,0.34091,0.6694080472845305
clean_7R8A,pdb,29,27.45,0.921,109.618,112.93,110.568,74.0,0.9174465240669302,0.9736842105266621,0.28009,0.6691937258660523
clean_8E5B,pdb,80,28.71,0.927,164.755,150.635,160.226,62.0,0.9595588235307634,0.8157894736866343,0.29398,0.6691827120748162
clean_5EMM,pdb,15,30.79,0.936,21.166,-44.456,-8.008,96.0,0.97092245989402,0.7368421052666205,0.30039,0.6688247025054661
clean_8KCO,pdb,33,27.26,0.919,202.511,159.64,157.776,78.0,0.9110962566874634,0.9736842105266621,0.28381,0.6688116723901589
clean_6WV5,pdb,7,31.17,0.937,2.568,-33.977,-50.211,76.0,0.9582219251350862,1.0,0.23934,0.6684803850270172
clean_7N74,pdb,20,26.66,0.916,158.224,136.533,189.449,70.0,0.8910427807523047,0.9210526315799862,0.30797,0.6683018193084596
clean_2CHX,pdb,20,27.74,0.922,43.711,-2.098,19.113,85.0,0.9271390374355901,0.8815789473699792,0.29504,0.668201702224116
clean_4WGK,pdb,20,31.21,0.938,-7.478,39.543,147.589,60.0,0.956885026739409,0.7894736842132964,0.29108,0.6681563737692114
clean_5FBH,pdb,16,29.46,0.931,-28.014,-49.809,28.25,74.0,0.9846256684497117,0.9736842105266621,0.2359,0.6679535547426085
clean_7Y5X,pdb,24,27.91,0.923,137.218,91.939,87.778,83.0,0.9328208556172185,0.9078947368433172,0.28417,0.6679216448077754
clean_6Q9R,pdb,22,27.15,0.919,46.267,-4.851,-40.234,82.0,0.9074197860993508,0.9210526315799862,0.29631,0.6678132203778688
clean_6FXR,pdb,11,32.67,0.944,57.703,32.941,154.478,81.0,0.9080882352971895,0.9342105263166551,0.27383,0.6677706996911035
clean_8YEV,pdb,7,28.6,0.926,17.09,-21.626,-7.359,75.0,0.955882352942651,0.986842105263331,0.25022,0.6677486811148633
clean_8Q1K,pdb,7,31.49,0.939,4.801,101.373,21.322,72.0,0.9475267379696684,0.9473684210533241,0.25433,0.6676741896992661
clean_8EFL,pdb,37,46.46,0.975,124.995,109.468,64.754,103.0,0.44719251338746024,0.6447368421099378,0.55282,0.6675401868884858
clean_6DWJ,pdb,52,29.6,0.932,29.591,-14.797,103.699,59.0,0.989304812834582,0.7763157894766275,0.28104,0.6675085415145792
clean_4CLK,pdb,9,30.14,0.934,17.622,29.02,-0.909,73.0,0.9926470588237752,0.960526315789993,0.23093,0.6671540433437544
clean_8WI5,pdb,54,35.96,0.954,123.46,119.276,106.721,70.0,0.7981283422527364,0.9210526315799862,0.32299,0.6671269316085459
clean_4QG1,pdb,55,32.49,0.943,-15.779,-17.08,12.406,66.0,0.9141042780777372,0.8684210526333103,0.28638,0.6671149608788784
clean_8EFB,pdb,20,46.13,0.974,127.395,82.873,111.289,106.0,0.4582219251517974,0.6052631578999308,0.55644,0.6669467008203527
clean_6HKJ,pdb,7,32.29,0.942,20.896,45.943,42.765,76.0,0.9207887700561235,1.0,0.25004,0.6667737540112246
clean_7ZR0,pdb,36,30.94,0.937,153.86,149.226,101.579,91.0,0.9659090909102304,0.8026315789499654,0.28045,0.6667249760770426
clean_7D8X,pdb,26,27.08,0.918,201.899,159.933,150.998,73.0,0.9050802139069156,0.960526315789993,0.2853,0.6665886743603825
clean_9BR6,pdb,7,32.48,0.943,14.77,12.676,18.642,84.0,0.9144385026766566,0.8947368421066482,0.2783,0.6665813847459962
clean_6EJ9,pdb,11,32.23,0.942,1.721,29.118,61.35,72.0,0.9227941176496394,0.9473684210533241,0.26166,0.6665596656352603
clean_4JPE,pdb,3,29.99,0.933,23.847,15.358,9.859,83.0,0.9976604278075649,0.9078947368433172,0.24001,0.6662255592458448
P04049,alphafold,8,30.17,0.902,-15.435,-3.522,8.726,76.0,0.9916443850270172,1.0,0.24319,0.6662048770054034
clean_4ZW9,pdb,10,34.52,0.95,59.224,16.872,61.863,85.0,0.8462566844971171,0.8815789473699792,0.30908,0.6660412316364213
clean_4FJZ,pdb,18,30.49,0.934,24.331,-1.425,32.832,93.0,0.9809491978615994,0.7763157894766275,0.27933,0.6657534185199827
clean_8X5F,pdb,36,38.61,0.96,134.821,173.613,125.473,75.0,0.7095588235391191,0.986842105263331,0.34237,0.665543975234157
clean_6FXT,pdb,11,32.07,0.941,58.139,33.149,154.826,85.0,0.9281417112323482,0.8815789473699792,0.2735,0.6654862369834675
clean_5OQ4,pdb,18,30.32,0.934,41.309,-1.383,19.044,95.0,0.9866310160432277,0.7500000000032895,0.28239,0.6654822032089744
Q3SY69,alphafold,9,33.31,0.921,-6.12,12.403,13.253,72.0,0.8866978609663536,0.9473684210533241,0.29268,0.6654484142986031
clean_1E8Y,pdb,18,30.14,0.934,43.102,-1.748,20.85,95.0,0.9926470588237752,0.7500000000032895,0.27928,0.665441411765084
clean_6FXX,pdb,12,28.04,0.923,58.083,32.705,155.105,70.0,0.9371657754031695,0.9210526315799862,0.27201,0.6652424182386325
clean_7FJQ,pdb,22,33.59,0.947,121.565,132.546,118.318,71.0,0.877339572196613,0.9342105263166551,0.28053,0.6652009670709882
clean_4X60,pdb,10,32.24,0.942,21.082,-44.233,-7.95,90.0,0.92245989305072,0.8157894736866343,0.29101,0.6650749259788074
clean_8XFS,pdb,25,45.22,0.973,265.528,271.541,222.437,104.0,0.48863636365345475,0.6315789473732687,0.53016,0.6648491674680178
clean_4H3F,pdb,12,30.45,0.934,21.875,34.852,56.755,71.0,0.9822860962572766,0.9342105263166551,0.23647,0.6646662718831209
clean_8D1F,pdb,81,28.35,0.925,21.253,54.384,57.298,75.0,0.9475267379696682,0.986842105263331,0.24737,0.6646375581202668
Q9H1H9,alphafold,28,27.15,0.879,-0.166,9.209,28.697,85.0,0.9074197860993508,0.8815789473699792,0.32751,0.6643458519568681
clean_8U57,pdb,2,29.8,0.933,-20.835,-6.053,33.304,73.0,0.9959893048129682,0.960526315789993,0.22293,0.6643224925415929
clean_6SVM,pdb,19,33.24,0.946,-3.494,41.434,-31.184,82.0,0.8890374331587889,0.9210526315799862,0.27629,0.6642287497897564
Q12979,alphafold,12,29.25,0.895,-2.244,-8.773,-13.999,72.0,0.9776069518724061,0.9473684210533241,0.26355,0.6641782324798137
clean_6KAN,pdb,39,28.97,0.929,-4.691,205.754,17.39,78.0,0.9682486631026654,0.9736842105266621,0.23612,0.6641661536731993
clean_7UJN,pdb,57,30.82,0.936,142.35,133.332,107.353,95.0,0.969919786097262,0.7500000000032895,0.28585,0.6641239572197813
clean_5YGS,pdb,35,31.77,0.94,10.101,4.248,47.304,76.0,0.9381684491999276,1.0,0.23566,0.6638976898399854
clean_8WRE,pdb,12,32.79,0.945,139.012,146.177,126.785,82.0,0.904077540110158,0.9210526315799862,0.26857,0.6638487711800302
clean_5V6Y,pdb,49,31.16,0.937,165.381,-32.05,9.713,62.0,0.9585561497340055,0.8157894736866343,0.27354,0.6638061773154647
clean_2CHZ,pdb,12,27.27,0.919,43.839,-2.133,19.068,83.0,0.9114304812863826,0.9078947368433172,0.28739,0.6637315699416083
clean_7MXA,pdb,13,29.62,0.932,-27.742,-37.821,-34.47,98.0,0.9899732620324206,0.7105263157932826,0.28763,0.6636992839858125
Q96BI1,alphafold,6,31.05,0.907,-2.59,-0.721,0.187,71.0,0.9622326203221179,0.9342105263166551,0.2639,0.6635275766960892
clean_8VMC,pdb,72,24.63,0.9,181.511,162.861,204.07,84.0,0.8231951871716846,0.8947368421066482,0.34848,0.6635047216450017
clean_5EMJ,pdb,11,31.69,0.94,21.116,-44.301,-8.044,93.0,0.9408422459912821,0.7763157894766275,0.28892,0.6633680281459191
clean_5TIB,pdb,15,31.55,0.939,107.196,78.303,40.101,56.0,0.9455213903761523,0.7368421052666205,0.29717,0.6633564886018924
clean_6EJ8,pdb,12,32.6,0.944,1.392,28.889,61.632,79.0,0.9104278074896247,0.960526315789993,0.25504,0.6633541930769242
clean_4UST,pdb,8,29.24,0.93,35.694,0.918,1.193,78.0,0.9772727272734868,0.9736842105266621,0.22863,0.6632749665073636
clean_5AJO,pdb,11,27.35,0.92,39.279,29.293,-9.399,74.0,0.9141042780777372,0.9736842105266621,0.26755,0.6632092766682136
clean_6M22,pdb,48,34.53,0.95,172.252,201.17,183.183,68.0,0.8459224598981978,0.8947368421066482,0.29884,0.6631941761903044
clean_6EJA,pdb,11,31.21,0.938,1.677,28.695,60.658,69.0,0.956885026739409,0.9078947368433172,0.24904,0.6631824790322136
clean_8CSG,pdb,9,35.12,0.952,-27.168,-105.816,-34.519,80.0,0.8262032085619586,0.9473684210533241,0.29354,0.6629934838177242
clean_4X61,pdb,16,30.83,0.936,20.852,-44.498,-7.966,106.0,0.9695855614983429,0.6052631578999308,0.31937,0.6629914280896617
clean_2H40,pdb,2,30.14,0.934,-5.173,34.914,28.035,68.0,0.9926470588237752,0.8947368421066482,0.23683,0.6629350959754199
clean_4WWN,pdb,17,29.87,0.933,24.575,-1.042,33.013,86.0,0.9983288770054034,0.8684210526333103,0.24087,0.6627558806644117
clean_6CM2,pdb,52,34.74,0.951,62.818,39.229,102.309,72.0,0.8389037433208922,0.9473684210533241,0.28704,0.6626335907695109
clean_7AUE,pdb,16,44.78,0.972,121.259,89.476,111.888,106.0,0.5033422460059044,0.6052631578999308,0.52458,0.662626764991174
clean_4UHX,pdb,30,27.14,0.919,-27.56,-17.068,-41.831,82.0,0.9070855615004316,0.9210526315799862,0.28343,0.662594375458085
clean_3FFN,pdb,29,33.2,0.946,18.378,52.173,-25.29,89.0,0.8903743315544661,0.8289473684233033,0.29436,0.6625136031532235
clean_4QJR,pdb,2,29.73,0.932,-21.748,37.062,-9.462,75.0,0.993649732620533,0.986842105263331,0.21339,0.6623701570504398
clean_7ZUY,pdb,13,33.62,0.947,21.477,-45.774,-9.132,91.0,0.8763368983998552,0.8026315789499654,0.30653,0.6622425375749676
clean_9MHF,pdb,42,29.19,0.929,208.317,210.562,245.602,71.0,0.9756016042788903,0.9342105263166551,0.23732,0.6621693734874436
clean_8JEZ,pdb,12,28.58,0.926,149.363,165.084,145.622,103.0,0.9552139037448123,0.6447368421099378,0.32179,0.6620324649599562
clean_4OYI,pdb,7,29.32,0.93,16.538,27.223,-4.588,75.0,0.9799465240648413,0.986842105263331,0.22069,0.6619495153393015
clean_5Z5S,pdb,3,30.4,0.934,11.198,50.361,84.428,75.0,0.9839572192518732,0.986842105263331,0.21531,0.6617996543767077
clean_5TF5,pdb,9,29.88,0.933,61.61,0.123,27.485,82.0,0.9986631016043227,0.9210526315799862,0.22504,0.6617538834788631
Q6PFW1,alphafold,25,32.6,0.917,-12.125,4.678,17.253,81.0,0.9104278074896247,0.9342105263166551,0.27762,0.6616546141295905
clean_8ATI,pdb,20,28.12,0.923,7.011,12.843,-16.975,79.0,0.9398395721945241,0.960526315789993,0.25162,0.6615685460179042
Q8TDC3,alphafold,9,29.37,0.896,-6.744,8.391,2.546,80.0,0.9816176470594379,0.9473684210533241,0.25404,0.6614763715172199
clean_4P8X,pdb,3,30.77,0.936,-24.259,29.817,2.386,75.0,0.9715909090918586,0.986842105263331,0.21904,0.6614183923447049
clean_4RWG,pdb,27,27.78,0.922,-24.973,41.339,31.174,67.0,0.9284759358312675,0.8815789473699792,0.27724,0.6613490819032515
clean_1LFH,pdb,16,28.0,0.923,21.019,9.543,-29.747,93.0,0.9358288770074923,0.7763157894766275,0.29904,0.6613133543491612
clean_5YQN,pdb,6,29.86,0.933,-14.289,-9.804,-18.236,72.0,0.9979946524064841,0.9473684210533241,0.21759,0.6612717725866292
clean_2I9P,pdb,9,31.45,0.939,-6.043,27.143,39.415,79.0,0.9488636363653455,0.960526315789993,0.23432,0.6612533588520685
P48730,alphafold,4,28.66,0.891,8.701,1.95,-1.171,74.0,0.9578877005361668,0.9736842105266621,0.26247,0.6612339611598995
Q86UG4,alphafold,18,30.81,0.906,7.056,-2.096,-1.929,50.0,0.9702540106961814,0.6578947368466066,0.32395,0.661220275823897
clean_6X3V,pdb,57,30.77,0.936,87.2,126.213,117.484,78.0,0.9715909090918586,0.9736842105266621,0.22177,0.6611946028710379
clean_3QAQ,pdb,17,31.57,0.939,25.849,-1.393,34.398,96.0,0.9448529411783138,0.7368421052666205,0.29177,0.6610627987623248
clean_7Y5T,pdb,31,26.62,0.915,203.082,157.337,153.332,80.0,0.8897058823566275,0.9473684210533241,0.28463,0.6610300185766579
Q9HC58,alphafold,12,32.22,0.915,5.904,-10.656,-1.844,85.0,0.9231283422485587,0.8815789473699792,0.28432,0.6610115631867097
clean_6L7T,pdb,45,29.46,0.931,-4.734,206.457,17.374,84.0,0.9846256684497117,0.8947368421066482,0.23821,0.6609828179006072
Q92581,alphafold,14,29.14,0.894,-7.198,5.274,5.47,62.0,0.9739304812842937,0.8157894736866343,0.29095,0.6609450436255222
clean_5I3W,pdb,2,32.38,0.943,67.746,48.998,7.665,77.0,0.9177807486658496,0.986842105263331,0.23932,0.660868360259503
clean_4IA0,pdb,2,30.54,0.935,-26.136,20.49,15.652,68.0,0.9792780748670028,0.8947368421066482,0.23736,0.6607732991840654
clean_3L5F,pdb,10,29.93,0.933,21.927,10.566,22.105,65.0,0.9996657754010807,0.8552631578966413,0.23853,0.6607714708698802
clean_3QAR,pdb,15,26.56,0.915,24.02,-1.381,32.893,79.0,0.8877005347631115,0.960526315789993,0.28161,0.6607367385316217
clean_3T7N,pdb,7,28.86,0.928,14.182,-0.93,29.026,73.0,0.964572192514553,0.960526315789993,0.23338,0.6607190700819099
clean_3ML8,pdb,15,28.99,0.929,43.374,-0.813,19.88,89.0,0.968917112300504,0.8289473684233033,0.2632,0.6606581593024312
clean_8OXP,pdb,144,23.9,0.893,189.932,190.703,216.649,72.0,0.7987967914505749,0.9473684210533241,0.34542,0.6605642003954474
Q86UY8,alphafold,7,30.1,0.901,-5.255,-9.487,2.992,69.0,0.9939839572194524,0.9078947368433172,0.25169,0.6605622651282222
clean_1J1C,pdb,18,29.64,0.932,16.224,12.657,-12.431,91.0,0.9906417112302592,0.8026315789499654,0.25641,0.6605555001410486
clean_7ZV2,pdb,16,31.28,0.938,23.046,-106.942,-34.496,97.0,0.9545454545469738,0.7236842105299515,0.28931,0.6604015119623898
Q8N3T1,alphafold,12,29.94,0.9,-9.777,-7.177,2.587,81.0,0.9993315508021614,0.9342105263166551,0.24265,0.6603473627920979
clean_6DW7,pdb,54,35.26,0.952,3.236,-17.07,-32.478,75.0,0.8215240641770882,0.986842105263331,0.27939,0.6603450233617508
clean_7UL5,pdb,10,16.23,0.773,144.44,133.273,148.652,68.0,0.5424465240794636,0.8947368421066482,0.57607,0.6602909890265575
clean_5D0R,pdb,6,29.44,0.931,17.247,28.871,-0.94,81.0,0.9839572192518731,0.9342105263166551,0.22666,0.6601764964820401
clean_3HHM,pdb,29,31.79,0.94,58.421,75.128,100.005,98.0,0.937500000002089,0.7105263157932826,0.29893,0.6601246315797461
clean_2H4H,pdb,1,30.75,0.936,7.02,21.443,12.25,78.0,0.9722593582896972,0.9736842105266621,0.21873,0.6601122927106057
clean_6V2E,pdb,10,33.74,0.947,-21.164,4.393,-11.36,70.0,0.8723262032128233,0.9210526315799862,0.27349,0.6600665038005632
clean_5YQM,pdb,4,29.3,0.93,-15.18,-8.819,-19.125,75.0,0.9792780748670027,0.986842105263331,0.21624,0.6600358254997337
Q9HBW1,alphafold,6,29.98,0.9,-6.103,13.74,5.554,79.0,0.9979946524064842,0.960526315789993,0.23581,0.6599755620602963
clean_2D7R,pdb,8,27.43,0.92,15.78,43.946,17.064,66.0,0.9167780748690916,0.8684210526333103,0.28442,0.6599657202371494
clean_8EIO,pdb,37,27.37,0.92,158.356,154.165,100.1,111.0,0.9147727272755758,0.5394736842165859,0.36761,0.6599459138767738
clean_3FZL,pdb,2,30.13,0.934,11.725,4.605,4.319,80.0,0.9929812834226945,0.9473684210533241,0.21592,0.6599010987898714
clean_2YL2,pdb,15,28.27,0.924,-23.694,-44.211,-36.134,66.0,0.9448529411783136,0.8684210526333103,0.26714,0.6598686934989938
clean_8GKC,pdb,41,37.93,0.959,108.083,133.337,108.902,76.0,0.7322860962656322,1.0,0.31416,0.6598212192531264
clean_6V0O,pdb,12,31.67,0.94,-27.692,-105.942,-34.527,96.0,0.9415106951891207,0.7368421052666205,0.28932,0.6597143495644862
clean_4O16,pdb,6,26.28,0.912,-24.061,5.338,12.546,75.0,0.878342245993371,0.986842105263331,0.27899,0.6595486597250074
clean_6L7S,pdb,39,28.57,0.926,-4.766,206.349,17.223,73.0,0.954879679145893,0.960526315789993,0.23659,0.6594645674081779
clean_4USW,pdb,10,29.61,0.932,-17.875,-31.079,0.889,84.0,0.9896390374335013,0.8947368421066482,0.23097,0.6593894916973652
clean_2R4F,pdb,24,28.86,0.928,79.282,2.701,-4.957,79.0,0.964572192514553,0.960526315789993,0.22985,0.6593070700819099
clean_2EWY,pdb,25,31.02,0.937,108.233,20.323,-36.356,84.0,0.9632352941188759,0.8947368421066482,0.24005,0.65924074303444
clean_5WG6,pdb,27,30.4,0.934,-71.471,-21.945,-76.568,58.0,0.9839572192518732,0.7631578947399584,0.26482,0.6592352333243705
clean_1R4M,pdb,82,25.84,0.909,79.463,124.879,18.663,90.0,0.8636363636409212,0.8157894736866343,0.33026,0.6591102200968477
clean_6C58,pdb,30,33.06,0.945,-32.825,15.8,115.86,85.0,0.8950534759393365,0.8815789473699792,0.2709,0.6590285899248651
clean_3N96,pdb,33,30.27,0.934,5.141,28.486,32.806,63.0,0.9883021390378242,0.8289473684233033,0.24561,0.6589991646498952
clean_7OAJ,pdb,19,29.79,0.933,29.898,42.882,44.15,72.0,0.9956550802140489,0.9473684210533241,0.21294,0.6589438581481422
clean_3ZKN,pdb,21,28.96,0.929,48.07,-22.816,71.147,72.0,0.9679144385037461,0.9473684210533241,0.22981,0.6589437298060816
clean_4N3B,pdb,10,33.05,0.945,-3.62,-42.853,17.034,96.0,0.8953877005382559,0.7368421052666205,0.30667,0.6589297506343132
Q15111,alphafold,22,29.23,0.895,-15.513,-10.062,9.301,108.0,0.9769385026745675,0.5789473684265929,0.34282,0.6589104373775728
clean_6DW3,pdb,59,34.48,0.95,62.662,4.037,102.552,68.0,0.8475935828927945,0.8947368421066482,0.28718,0.6588644007892237
